Name,Lat,Longt,Alt,AirTemp,DewPoint,Precip,Pressure,RelativeHumidity,WindGust,WindSpeed,Visibility
C0AD30,25.0865944444444,121.472330555556,N/A,25.3,N/A,0.0,1011.3,0.78,N/A,2.3,N/A
C0AD40,24.9732083333333,121.445169444444,N/A,24.8,N/A,-99,1010.7,0.8,N/A,2.0,N/A
C0AD50,24.9515333333333,121.346294444444,N/A,25.4,N/A,0.0,1005.1,0.81,N/A,5.7,N/A
C0AH10,25.01125,121.508111111111,N/A,24.6,N/A,-99,1011.6,-99,N/A,4.1,N/A
C0AH30,25.07125,121.780794444444,N/A,18.4,N/A,11.5,930.5,0.99,N/A,5.0,N/A
C0AH40,25.1291416666667,121.577086111111,N/A,21.7,N/A,2.0,966.9,0.95,N/A,0.9,N/A
C0AH50,25.0721805555556,121.380838888889,N/A,22.5,N/A,0.0,983.6,0.85,N/A,6.1,N/A
C0AH80,25.0027027777778,121.628327777778,N/A,23.1,N/A,-99,1007.4,0.92,N/A,3.3,N/A
C0B010,25.0948194444444,121.717127777778,N/A,22.7,N/A,1.0,1009.7,1,N/A,3.1,N/A
C0AI00,25.0744527777778,121.427280555556,N/A,-99,N/A,0.0,-99,-99,N/A,-99,N/A
C0AI10,24.9218361111111,121.544725,N/A,24.7,N/A,-99,1006.8,0.77,N/A,1.4,N/A
C0AI30,25.0573777777778,121.500625,N/A,24.6,N/A,0.0,1013.0,0.79,N/A,6.2,N/A
C0AI40,25.1155972222222,121.513138888889,N/A,25.7,N/A,0.0,1011.8,0.77,N/A,1.8,N/A
C0S920,22.5947888888889,120.960825,N/A,22.2,N/A,5.0,1000.4,0.98,N/A,0.0,N/A
C0S930,22.9025805555556,121.084058333333,N/A,22.0,N/A,0.5,989.0,0.97,N/A,0.0,N/A
C0S940,23.2237722222222,121.406638888889,N/A,22.2,N/A,1.0,999.3,1,N/A,0.7,N/A
C0S950,22.9544527777778,121.229922222222,N/A,21.1,N/A,2.5,968.9,1,N/A,0.3,N/A
C0SA60,22.7022472222222,121.082663888889,N/A,24.0,N/A,0.5,1015.2,0.89,N/A,1.1,N/A
C0S960,22.5875694444444,120.993375,N/A,23.2,N/A,1.5,1012.6,0.94,N/A,1.0,N/A
C0S970,22.4162111111111,120.926941666667,N/A,23.7,N/A,3.0,1013.2,0.88,N/A,1.1,N/A
C0S980,22.4304388888889,120.8938,N/A,18.4,N/A,15.5,915.7,1,N/A,0.9,N/A
C0S990,22.3186194444444,120.857372222222,N/A,21.0,N/A,3.0,970.1,1,N/A,4.1,N/A
C0SA00,22.5209694444444,120.89185,N/A,20.3,N/A,7.0,963.3,1,N/A,0.9,N/A
C0SA10,22.8100305555556,121.109308333333,N/A,21.0,N/A,3.0,969.9,1,N/A,0.4,N/A
C0SA20,22.5674194444444,120.959666666667,N/A,18.3,N/A,15.5,921.2,1,N/A,2.1,N/A
C0SA30,23.0203333333333,121.323641666667,N/A,23.2,N/A,0.0,1006.6,0.94,N/A,0.2,N/A
C0SA40,22.9743611111111,121.156697222222,N/A,22.4,N/A,0.5,993.7,0.99,N/A,0.0,N/A
C0SA90,22.2643472222222,120.823972222222,N/A,20.3,N/A,2.5,959.0,1,N/A,0.7,N/A
C0R840,22.1683888888889,120.841225,N/A,20.3,N/A,1.0,955.1,1,N/A,4.4,N/A
C0R830,22.121825,120.836780555556,N/A,21.5,N/A,0.0,971.7,1,N/A,3.5,N/A
C0R820,22.454275,120.666219444444,N/A,21.3,N/A,0.0,949.5,0.91,N/A,0.3,N/A
C0R810,22.3050638888889,120.642986111111,N/A,25.1,N/A,0.0,1011.8,0.96,N/A,0.3,N/A
C0R800,22.2044805555556,120.750988888889,N/A,24.1,N/A,0.0,999.7,0.84,N/A,3.2,N/A
C0R790,22.1420694444444,120.894355555556,N/A,24.6,N/A,0.0,1002.1,0.87,N/A,11.7,N/A
C0R780,22.0244027777778,120.839891666667,N/A,24.7,N/A,1.5,1008.6,0.87,N/A,5.9,N/A
C0R770,22.0711222222222,120.764111111111,N/A,24.0,N/A,0.0,1003.6,0.87,N/A,2.8,N/A
C0R760,22.0846805555556,120.863352777778,N/A,22.0,N/A,0.5,977.1,1,N/A,3.6,N/A
C0H9C0,24.1434416666667,121.272547222222,N/A,9.1,N/A,-99,682.0,0.73,N/A,2.7,N/A
C0H950,23.8844472222222,120.766405555556,N/A,23.4,N/A,0.0,991.7,0.88,N/A,0.0,N/A
C0F970,24.1731416666667,120.722288888889,N/A,25.5,N/A,0.0,995.9,0.75,N/A,0.9,N/A
C0G660,23.94835,120.479122222222,N/A,24.1,N/A,0.0,1010.5,1,N/A,1.6,N/A
C0F000,24.15295,120.572116666667,N/A,22.1,N/A,0.0,980.9,-99,N/A,0.8,N/A
C0I090,23.7280805555556,120.787347222222,N/A,19.9,N/A,-99,915.1,1,N/A,0.0,N/A
C0G640,24.0753,120.430480555556,N/A,23.8,N/A,-99,1012.9,0.99,N/A,3.5,N/A
C0G650,23.9465027777778,120.585597222222,N/A,24.3,N/A,-99,1010.6,0.91,N/A,0.0,N/A
C0H960,23.9736722222222,120.68085,N/A,24.7,N/A,0.0,998.9,0.79,N/A,0.3,N/A
C0G620,24.0156777777778,120.6213,N/A,23.2,N/A,0.0,1001.2,0.96,N/A,1.5,N/A
C0D480,24.8496638888889,121.150788888889,N/A,22.1,N/A,0.0,988.5,0.84,N/A,0.0,N/A
C0F850,24.2464277777778,120.833047222222,N/A,23.4,N/A,0.0,970.2,0.8,N/A,0.1,N/A
C0F860,24.2475222222222,121.243669444444,N/A,12.8,N/A,0.0,784.3,1,N/A,0.1,N/A
C0I110,23.761225,120.688155555556,N/A,25.5,N/A,0.0,995.2,0.8,N/A,0.2,N/A
C0K240,23.59555,120.693461111111,N/A,18.4,N/A,0.0,890.4,0.99,N/A,0.8,N/A
C0E610,24.4512722222222,120.930191666667,N/A,19.5,N/A,0.0,921.7,0.99,N/A,0.0,N/A
C0E520,24.4149388888889,120.870872222222,N/A,22.2,N/A,0.0,978.1,0.88,N/A,0.3,N/A
C0E540,24.6064888888889,120.783933333333,N/A,23.5,N/A,0.0,1010.3,0.87,N/A,1.3,N/A
C0E550,24.5834861111111,120.885411111111,N/A,24.6,N/A,0.0,1004.4,0.79,N/A,0.0,N/A
C0F930,24.3476666666667,120.640402777778,N/A,23.2,N/A,0.0,1001.5,0.86,N/A,0.0,N/A
C0E590,24.4718916666667,120.704622222222,N/A,22.8,N/A,-99,1008.3,0.89,N/A,0.3,N/A
C0F9I0,24.2724805555556,120.658313888889,N/A,23.4,N/A,0.0,991.4,0.92,N/A,0.6,N/A
C0E790,24.3125583333333,120.824361111111,N/A,23.3,N/A,-99,974.3,0.86,N/A,0.4,N/A
C0F9V0,24.2001722222222,120.815805555556,N/A,21.8,N/A,-99,952.5,0.99,N/A,0.3,N/A
C0H890,23.9721694444444,120.952425,N/A,-99,N/A,-99,-99,-99,N/A,-99,N/A
C0I080,23.6896944444444,120.851036111111,N/A,22.6,N/A,0.0,956.9,0.88,N/A,0.0,N/A
C0H990,24.1213222222222,121.273641666667,N/A,7.7,N/A,0.0,709.1,0.79,N/A,1.1,N/A
C0I010,24.0333111111111,121.181808333333,N/A,16.5,N/A,0.0,850.6,0.96,N/A,0.9,N/A
C0T790,24.1861166666667,121.316086111111,N/A,9.4,N/A,0.0,730.0,0.95,N/A,2.3,N/A
C0H9A0,23.5327416666667,120.843666666667,N/A,16.1,N/A,0.0,848.2,1,N/A,0.3,N/A
C0F9X0,24.2152805555556,120.62445,N/A,24.5,N/A,0.0,993.8,0.81,N/A,1.1,N/A
C0I460,23.9114694444444,120.687330555556,N/A,25.5,N/A,-99,1000.8,0.77,N/A,0.4,N/A
C0G910,24.0303222222222,120.549461111111,N/A,25.3,N/A,0.0,1008.7,0.85,N/A,2.2,N/A
C0G900,24.1433583333333,120.443536111111,N/A,25.8,N/A,-99,1012.0,0.94,N/A,5.4,N/A
C0K250,23.75555,120.318925,N/A,22.9,N/A,0.0,1013.1,0.92,N/A,0.8,N/A
C0M530,23.4939027777778,120.699252777778,N/A,17.4,N/A,0.0,870.4,0.99,N/A,0.0,N/A
C0K330,23.7191833333333,120.442036111111,N/A,24.0,N/A,0.0,1009.6,0.89,N/A,1.0,N/A
C0K280,23.6304138888889,120.227125,N/A,23.3,N/A,0.0,1013.9,0.9,N/A,2.0,N/A
C0K291,23.5362666666667,120.169311111111,N/A,23.6,N/A,0.0,1013.7,0.87,N/A,3.0,N/A
C0X060,23.2269333333333,120.256241666667,N/A,23.2,N/A,0.0,1013.6,0.89,N/A,1.6,N/A
C0M520,23.3698916666667,120.248047222222,N/A,23.5,N/A,0.0,1012.0,0.87,N/A,1.4,N/A
C0X050,23.2965805555556,120.385591666667,N/A,24.3,N/A,0.0,1010.3,0.82,N/A,1.0,N/A
C0X080,23.1730388888889,120.145086111111,N/A,22.7,N/A,0.0,1013.7,0.99,N/A,0.0,N/A
C0G730,23.9033194444444,120.376069444444,N/A,23.0,N/A,0.0,1012.0,0.95,N/A,1.6,N/A
C0X210,23.3474666666667,120.414427777778,N/A,24.9,N/A,0.0,1008.2,0.81,N/A,0.9,N/A
C0M720,23.4646444444444,120.554144444444,N/A,23.7,N/A,0.0,988.8,0.86,N/A,0.3,N/A
C0X250,23.3106888888889,120.316680555556,N/A,24.4,N/A,0.0,1010.5,0.82,N/A,1.5,N/A
C0X280,23.2149722222222,120.135761111111,N/A,24.2,N/A,0.0,1012.0,0.89,N/A,1.3,N/A
C0K430,23.6909277777778,120.303619444444,N/A,23.0,N/A,0.0,1011.8,0.92,N/A,1.1,N/A
C0M660,23.6041194444444,120.403555555556,N/A,24.1,N/A,0.0,1010.2,0.99,N/A,1.0,N/A
C0K440,23.7727972222222,120.408944444444,N/A,-99,N/A,0.0,-99,-99,N/A,-99,N/A
C0M700,23.5261666666667,120.555497222222,N/A,24.4,N/A,0.0,997.9,0.83,N/A,0.3,N/A
C0M640,23.4253805555556,120.522902777778,N/A,24.4,N/A,0.0,996.5,0.8,N/A,0.2,N/A
C0X230,23.2726027777778,120.247622222222,N/A,-99,N/A,0.0,-99,-99,N/A,-99,N/A
C0X220,23.2303472222222,120.182166666667,N/A,-99,N/A,0.0,-99,-99,N/A,-99,N/A
C0X260,23.3663416666667,120.362305555556,N/A,24.0,N/A,0.0,1010.3,0.86,N/A,1.0,N/A
C0K420,23.8004,120.467383333333,N/A,23.6,N/A,0.0,1009.3,0.86,N/A,1.4,N/A
C0K390,23.6790194444444,120.395561111111,N/A,23.8,N/A,0.0,1010.7,0.89,N/A,1.9,N/A
C0M670,23.6006055555556,120.458397222222,N/A,24.6,N/A,0.0,1008.8,0.88,N/A,1.4,N/A
C0M710,23.4589111111111,120.153830555556,N/A,23.7,N/A,0.0,1012.8,0.9,N/A,2.2,N/A
C0M690,23.4197194444444,120.388894444444,N/A,24.4,N/A,0.0,1009.7,0.83,N/A,1.3,N/A
C0M730,23.4576555555556,120.460516666667,N/A,26.2,N/A,0.0,1009.0,0.76,N/A,0.0,N/A
C0X240,23.3311694444444,120.508025,N/A,22.7,N/A,0.0,970.7,0.89,N/A,0.0,N/A
C0O970,23.021375,120.347877777778,N/A,23.5,N/A,0.0,1005.6,0.89,N/A,0.0,N/A
C0O990,22.99175,120.293525,N/A,25.0,N/A,0.0,1011.4,0.99,N/A,0.6,N/A
C0O960,22.9595472222222,120.369316666667,N/A,24.5,N/A,0.0,1000.2,0.84,N/A,0.0,N/A
C0O950,23.0766944444444,120.144861111111,N/A,24.3,N/A,0.0,1012.6,0.93,N/A,0.3,N/A
C0O980,23.0616138888889,120.298197222222,N/A,24.5,N/A,0.0,1012.4,0.89,N/A,0.0,N/A
C0O830,23.0795611111111,120.495008333333,N/A,24.0,N/A,-99,999.7,0.99,N/A,0.4,N/A
C0M410,23.3243611111111,120.582016666667,N/A,23.9,N/A,0.0,981.2,0.85,N/A,1.1,N/A
C0O900,23.1128833333333,120.297219444444,N/A,24.7,N/A,0.0,1012.7,0.86,N/A,1.3,N/A
C0O810,23.2196805555556,120.497327777778,N/A,24.5,N/A,0.0,996.9,0.79,N/A,0.2,N/A
C0O930,23.1260416666667,120.46055,N/A,24.5,N/A,0.0,1006.0,0.8,N/A,0.0,N/A
C0V260,22.9710027777778,120.539852777778,N/A,24.1,N/A,0.0,1000.0,0.86,N/A,0.4,N/A
C0V210,23.2224027777778,120.806088888889,N/A,21.5,N/A,0.0,934.8,0.84,N/A,0.8,N/A
C0V250,23.0801055555556,120.591758333333,N/A,23.8,N/A,0.0,980.8,0.9,N/A,0.5,N/A
C0O840,23.2220638888889,120.40085,N/A,26.0,N/A,-99,996.9,0.79,N/A,0.3,N/A
C0O860,23.1188472222222,120.360833333333,N/A,24.4,N/A,0.0,1009.3,0.99,N/A,0.6,N/A
C0V530,22.8832083333333,120.327508333333,N/A,26.7,N/A,-99,1009.4,0.75,N/A,0.2,N/A
C0X100,23.0103944444444,120.194227777778,N/A,25.1,N/A,0.0,1010.7,0.83,N/A,1.6,N/A
C0X110,22.9611888888889,120.188377777778,N/A,25.5,N/A,0.0,1012.4,0.8,N/A,1.6,N/A
C0X190,22.9931611111111,120.152180555556,N/A,24.6,N/A,0.0,1012.2,0.86,N/A,1.2,N/A
C0X120,23.1832888888889,120.248611111111,N/A,26.0,N/A,-99,1012.0,0.85,N/A,0.9,N/A
C0X150,23.1026138888889,120.227838888889,N/A,24.9,N/A,-99,1013.4,0.87,N/A,1.1,N/A
C0X180,23.0757,120.363252777778,N/A,24.7,N/A,0.0,1006.0,0.99,N/A,0.0,N/A
C0X170,22.9630166666667,120.327797222222,N/A,25.0,N/A,-99,1007.3,0.99,N/A,0.6,N/A
C0X130,23.1932166666667,120.315422222222,N/A,25.3,N/A,0.0,1009.9,0.82,N/A,0.6,N/A
C0X140,23.1256083333333,120.203108333333,N/A,24.6,N/A,0.0,1011.9,0.87,N/A,0.3,N/A
C0X160,22.9682583333333,120.257688888889,N/A,25.8,N/A,-99,1010.3,0.74,N/A,2.1,N/A
C0X200,23.0567583333333,120.408522222222,N/A,25.6,N/A,0.0,1006.8,0.81,N/A,0.2,N/A
C0M850,23.2418555555556,120.641658333333,N/A,20.7,N/A,-99,935.1,0.99,N/A,0.0,N/A
C0R600,22.5881944444444,120.664944444444,N/A,20.2,N/A,0.0,929.8,0.98,N/A,0.2,N/A
C0V790,22.9059444444444,120.688055555556,N/A,22.7,N/A,-99,966.9,0.92,N/A,1.4,N/A
C0V800,22.9978888888889,120.633583333333,N/A,24.6,N/A,0.0,983.5,0.84,N/A,1.1,N/A
C0R590,22.7791944444444,120.494588888889,N/A,25.2,N/A,0.0,1006.3,0.99,N/A,0.6,N/A
C0V810,22.6749111111111,120.284911111111,N/A,25.2,N/A,0.0,1008.2,0.87,N/A,1.5,N/A
C0R640,22.4624666666667,120.440744444444,N/A,25.7,N/A,0.0,1012.1,0.81,N/A,0.7,N/A
C0R650,22.5848611111111,120.543441666667,N/A,26.1,N/A,0.0,1010.4,0.99,N/A,0.0,N/A
C0R130,22.7429083333333,120.743677777778,N/A,19.4,N/A,0.0,898.3,0.7,N/A,0.9,N/A
C0R140,22.6829027777778,120.686638888889,N/A,19.9,N/A,-99,934.1,0.99,N/A,0.3,N/A
C0V350,22.7385777777778,120.446797222222,N/A,23.3,N/A,0.0,1009.9,0.88,N/A,0.4,N/A
C0V310,22.8987416666667,120.519152777778,N/A,25.4,N/A,0.0,1008.1,0.73,N/A,0.6,N/A
C0R100,22.8331111111111,120.683888888889,N/A,18.4,N/A,0.0,902.9,1,N/A,0.2,N/A
C0V400,22.8041944444444,120.355527777778,N/A,26.6,N/A,0.0,1005.8,-99,N/A,0.8,N/A
C0V360,22.9754805555556,120.466769444444,N/A,22.8,N/A,0.0,1003.0,0.92,N/A,0.0,N/A
C0R260,22.3703611111111,120.628305555556,N/A,23.7,N/A,0.0,1004.6,0.96,N/A,0.0,N/A
C0R240,22.5273055555556,120.625111111111,N/A,23.1,N/A,0.0,1002.7,0.99,N/A,0.0,N/A
C0V370,22.8931777777778,120.401947222222,N/A,24.3,N/A,0.0,1005.4,0.86,N/A,0.0,N/A
C0R270,22.3322444444444,120.362236111111,N/A,24.0,N/A,-99,1006.1,0.95,N/A,1.2,N/A
C0V440,22.6466527777778,120.356122222222,N/A,25.8,N/A,0.0,1009.7,0.86,N/A,1.1,N/A
C0R170,22.6602694444444,120.494072222222,N/A,25.4,N/A,-99,1011.0,0.75,N/A,0.3,N/A
C0R160,22.7395583333333,120.530777777778,N/A,25.4,N/A,-99,1008.6,0.99,N/A,0.8,N/A
C0V450,22.5450638888889,120.392591666667,N/A,24.9,N/A,0.0,1006.8,0.8,N/A,0.2,N/A
C0R190,22.5923333333333,120.614305555556,N/A,24.6,N/A,0.0,1008.7,0.89,N/A,0.0,N/A
C0R150,22.7098888888889,120.639944444444,N/A,23.8,N/A,0.0,1000.7,0.97,N/A,0.5,N/A
C0R220,22.5343611111111,120.54,N/A,26.1,N/A,-99,1010.0,0.8,N/A,0.3,N/A
C0V490,22.6274222222222,120.298802777778,N/A,25.7,N/A,0.0,1012.5,0.76,N/A,1.3,N/A
C0V640,22.8871388888889,120.2445,N/A,25.2,N/A,0.0,1009.6,0.9,N/A,1.6,N/A
C0V620,22.82315,120.236855555556,N/A,25.7,N/A,-99,1012.1,0.84,N/A,0.9,N/A
C0V770,22.7303055555556,120.346638888889,N/A,25.4,N/A,-99,1011.0,0.99,N/A,0.5,N/A
C0V610,22.7605583333333,120.267211111111,N/A,26.1,N/A,0.0,1011.0,0.85,N/A,1.1,N/A
C0V750,22.8549972222222,120.259438888889,N/A,-99,N/A,0.0,-99,-99,N/A,-99,N/A
C0V630,22.9066416666667,120.182608333333,N/A,24.7,N/A,0.0,1012.0,0.85,N/A,1.1,N/A
C0V660,22.7970777777778,120.294958333333,N/A,25.6,N/A,0.0,1012.1,0.78,N/A,0.8,N/A
C0V650,22.7838055555556,120.246361111111,N/A,25.2,N/A,0.0,1013.2,0.83,N/A,2.2,N/A
C0V760,22.7578055555556,120.30575,N/A,25.4,N/A,0.0,1010.8,0.97,N/A,0.2,N/A
C0V670,22.71975,120.286,N/A,25.1,N/A,0.0,1011.9,0.83,N/A,0.9,N/A
C0V680,22.7010833333333,120.347722222222,N/A,25.9,N/A,-99,1009.5,0.81,N/A,0.7,N/A
C0V700,22.6450166666667,120.311233333333,N/A,-99,N/A,-99,-99,-99,N/A,-99,N/A
C0V690,22.623325,120.275575,N/A,24.5,N/A,0.0,1011.3,0.85,N/A,1.3,N/A
C0V710,22.6227416666667,120.330669444444,N/A,26.3,N/A,0.0,1009.5,0.8,N/A,1.3,N/A
C0V740,22.8886138888889,120.483597222222,N/A,26.6,N/A,0.0,1006.1,0.76,N/A,0.0,N/A
C0R480,22.6931277777778,120.542622222222,N/A,25.7,N/A,0.0,1007.0,0.81,N/A,0.4,N/A
C0R570,22.650775,120.527191666667,N/A,26.3,N/A,0.0,1008.4,0.73,N/A,0.4,N/A
C0R510,22.587775,120.490394444444,N/A,26.0,N/A,-99,1009.9,0.79,N/A,0.4,N/A
C0R550,22.4679472222222,120.582894444444,N/A,25.6,N/A,-99,1009.7,0.85,N/A,0.9,N/A
C0R580,22.4859111111111,120.502736111111,N/A,25.7,N/A,0.0,1011.4,0.86,N/A,0.5,N/A
C0R540,22.4194555555556,120.552375,N/A,25.3,N/A,0.0,1011.4,0.84,N/A,0.7,N/A
C0R470,22.8263888888889,120.600805555556,N/A,25.0,N/A,0.0,1002.8,0.79,N/A,0.9,N/A
C0R490,22.7405,120.490502777778,N/A,26.7,N/A,0.0,1007.5,0.86,N/A,0.5,N/A
C0V730,22.6056138888889,120.395716666667,N/A,25.9,N/A,0.0,1009.7,0.77,N/A,0.8,N/A
C0R560,22.5434,120.461558333333,N/A,26.3,N/A,0.0,1012.4,0.82,N/A,1.3,N/A
C0R520,22.5147805555556,120.506913888889,N/A,26.3,N/A,0.0,1011.2,0.88,N/A,0.1,N/A
C0V720,22.5077472222222,120.394511111111,N/A,27.2,N/A,-99,1010.9,0.74,N/A,0.2,N/A
C0G720,23.8515972222222,120.499083333333,N/A,23.9,N/A,0.0,1008.1,0.84,N/A,1.0,N/A
C0K460,23.678725,120.478347222222,N/A,24.0,N/A,0.0,1006.4,0.92,N/A,1.8,N/A
C0K400,23.720575,120.541116666667,N/A,24.4,N/A,0.0,1007.3,0.83,N/A,0.6,N/A
C0M650,23.4346277777778,120.239019444444,N/A,23.3,N/A,0.0,1012.4,0.92,N/A,0.9,N/A
C0K410,23.5740555555556,120.291786111111,N/A,23.8,N/A,0.0,1011.0,0.85,N/A,1.0,N/A
C0M680,23.4550472222222,120.331438888889,N/A,23.8,N/A,0.0,1011.7,0.88,N/A,1.0,N/A
C0K470,23.748675,120.609641666667,N/A,24.5,N/A,-99,1003.0,0.84,N/A,0.6,N/A
C0G740,23.8524805555556,120.320922222222,N/A,23.6,N/A,0.0,1011.8,0.87,N/A,1.6,N/A
C0M760,23.5517416666667,120.428444444444,N/A,24.5,N/A,0.0,1009.8,0.84,N/A,1.2,N/A
C0K450,23.6460638888889,120.431525,N/A,23.9,N/A,0.0,1009.5,0.86,N/A,2.4,N/A
C0K480,23.7611916666667,120.502372222222,N/A,23.6,N/A,0.0,1007.6,0.84,N/A,0.8,N/A
C0K530,23.7015444444444,120.197547222222,N/A,23.6,N/A,0.0,1013.0,0.87,N/A,2.9,N/A
C0K510,23.5729111111111,120.245955555556,N/A,23.3,N/A,0.0,1012.4,0.91,N/A,1.8,N/A
C0K500,23.6497972222222,120.315011111111,N/A,23.5,N/A,0.0,1011.7,0.86,N/A,2.0,N/A
C0M750,23.3808638888889,120.167777777778,N/A,23.9,N/A,0.0,1013.0,0.85,N/A,2.4,N/A
C0M780,23.4113222222222,120.308333333333,N/A,23.9,N/A,0.0,1011.2,0.9,N/A,0.9,N/A
C0M740,23.4928638888889,120.290611111111,N/A,23.2,N/A,0.0,1011.8,0.95,N/A,1.5,N/A
C0M790,23.5532611111111,120.345719444444,N/A,24.1,N/A,0.0,1011.3,0.86,N/A,1.6,N/A
C0M770,23.5853861111111,120.555580555556,N/A,24.1,N/A,0.0,995.2,0.82,N/A,1.1,N/A
C0M810,23.389125,120.716647222222,N/A,17.4,N/A,0.0,868.1,0.97,N/A,0.5,N/A
C0M820,23.4539944444444,120.749516666667,N/A,20.4,N/A,0.0,907.5,0.88,N/A,0.0,N/A
C0X300,23.3860472222222,120.477330555556,N/A,24.7,N/A,0.0,1006.1,0.84,N/A,0.0,N/A
C0M800,23.299075,120.664766666667,N/A,23.6,N/A,0.0,965.3,0.85,N/A,0.0,N/A
C0K560,23.68645,120.603416666667,N/A,25.2,N/A,0.0,1001.4,0.74,N/A,0.0,N/A
C0K550,23.5143194444444,120.229736111111,N/A,23.4,N/A,0.0,1012.9,0.88,N/A,1.3,N/A
C0X290,23.2677722222222,120.125480555556,N/A,24.5,N/A,0.0,1013.0,0.85,N/A,2.6,N/A
C0X310,23.1472888888889,120.086252777778,N/A,24.4,N/A,0.0,1013.9,0.86,N/A,3.6,N/A
