Name,Lat,Longt,Cluster,AirTemp,RelativeHumidity,WindSpeed
C0228_2005_8_29.n3,47.4956,-110.8578,3,0.7286821705426356,0.12333333333333334,0.023333333333333334
C0234_2005_8_29.n3,42.72448,-71.55771,3,0.8372093023255814,0.135,0.045
C0237_2005_8_29.n3,42.1395,-71.2295,2,0.6821705426356589,0.9066666666666667,0.003333333333333333
C0238_2005_8_29.n3,38.16833,-85.79933,2,0.7107558139534884,0.9625,0.0125
C0241_2005_8_29.n3,42.3248,-85.5486,0,0.6918604651162791,0.49,0.02
C0262_2005_8_29.n3,27.2792,-80.3297,1,0.7383720930232558,0.73,0.03
C0265_2005_8_29.n3,39.6705,-74.983,1,0.7049418604651163,0.66,0.0
C0288_2005_8_29.n3,45.90184,-93.8505,1,0.6511627906976745,0.62,0.0775
C0294_2005_8_29.n3,26.1353,-80.4038,2,0.747093023255814,0.895,0.005
C0297_2005_8_29.n3,40.0938,-76.3567,1,0.7049418604651163,0.6275,0.015
C0318_2005_8_29.n3,36.0872,-95.8087,1,0.7325581395348837,0.6,0.0
C0325_2005_8_29.n3,47.7399,-122.2603,2,0.6075581395348837,0.8225,0.06
C0333_2005_8_29.n3,43.0818,-70.7135,2,0.626453488372093,0.9125,0.025
C0338_2005_8_29.n3,47.5348,-122.3873,1,0.626453488372093,0.73,0.035
C0340_2005_8_29.n3,36.7383,-76.3255,0,0.7441860465116279,0.36,0.05
C0342_2005_8_29.n3,45.0105,-124.0058,2,0.5625,1.0,0.0375
C0346_2005_8_29.n3,40.4958,-105.0552,3,0.7151162790697675,0.1775,0.0125
C0351_2005_8_29.n3,39.1672,-77.0675,1,0.7020348837209303,0.6775,0.0
C0352_2005_8_29.n3,39.3991,-101.0596,3,0.7616279069767442,0.215,0.005
C0354_2005_8_29.n3,40.6903,-73.2795,2,0.7034883720930233,0.865,0.005
C0356_2005_8_29.n3,46.0108,-123.9153,2,0.6133720930232558,0.89,0.0075
C0357_2005_8_29.n3,43.9812,-71.1183,2,0.684593023255814,0.8575,0.0075
C0359_2005_8_29.n3,43.2163,-74.1922,2,0.6424418604651163,0.92,0.0
C0361_2005_8_29.n3,33.9397,-84.4338,1,0.7093023255813954,0.7275,0.0
C0363_2005_8_29.n3,35.9742,-115.0848,2,0.8255813953488372,0.96,0.0275
C0364_2005_8_29.n3,35.2845,-92.3962,1,0.7151162790697675,0.695,0.0125
C0386_2005_8_29.n3,33.24206,-103.33599,0,0.6962209302325582,0.49,0.0625
C0393_2005_8_29.n3,41.0307,-81.4473,1,0.6715116279069767,0.69,0.0
C0405_2005_8_29.n3,42.8637,-70.9002,2,0.6656976744186046,0.7975,0.0
C0415_2005_8_29.n3,39.1542,-76.828,1,0.7151162790697675,0.67,0.0
C0420_2005_8_29.n3,45.5193,-122.89,1,0.6293604651162791,0.6725,0.085
C0425_2005_8_29.n3,37.2542,-121.9995,0,0.7238372093023255,0.35,0.0
C0433_2005_8_29.n3,39.1628,-77.19867,0,0.7136627906976745,0.375,0.0
C0443_2005_8_29.n3,38.60867,-121.41233,3,0.7805232558139535,0.21,0.0225
C0444_2005_8_29.n3,41.6338,-72.4392,2,0.6816860465116279,0.795,0.005
C0445_2005_8_29.n3,26.72867,-81.89383,1,0.751453488372093,0.585,0.0625
C0451_2005_8_29.n3,41.89883,-71.1385,2,0.6831395348837209,0.775,0.0325
C0453_2005_8_29.n3,41.15856,-96.19223,2,0.627906976744186,0.79,0.09
C0454_2005_8_29.n3,39.143,-76.55267,1,0.7223837209302325,0.71,0.0
C0456_2005_8_29.n3,32.3595,-89.9713,1,0.7572674418604651,0.555,0.0075
C0461_2005_8_29.n3,40.94,-73.0372,0,0.7063953488372093,0.53,0.05
C0464_2005_8_29.n3,35.1505,-118.5167,3,0.7151162790697675,0.265,0.0225
C0465_2005_8_29.n3,41.57705,-73.47327,2,0.6569767441860465,1.0,0.0
C0467_2005_8_29.n3,42.0481,-70.6903,1,0.6627906976744186,0.72,0.0
C0472_2005_8_29.n3,41.8787,-88.092,0,0.7093023255813954,0.46,0.01
C0476_2005_8_29.n3,40.3262,-83.9,0,0.7369186046511628,0.3325,0.0125
C0479_2005_8_29.n3,40.4377,-74.39,2,0.6787790697674418,0.85,0.0075
C0493_2005_8_29.n3,45.4963,-122.427,1,0.6773255813953488,0.57,0.015
C0497_2005_8_29.n3,38.95759,-77.03522,2,0.7136627906976745,0.78,0.0
C0498_2005_8_29.n3,33.8852,-84.673,2,0.7151162790697675,0.8,0.0
C0499_2005_8_29.n3,47.25475,-93.5943,1,0.6061046511627907,0.58,0.03
C0500_2005_8_29.n3,42.6803,-71.9663,2,0.6337209302325582,1.0,0.0
C0506_2005_8_29.n3,41.8289,-72.9091,2,0.6656976744186046,0.9475,0.0
C0508_2005_8_29.n3,42.7452,-73.6838,2,0.6686046511627907,0.77,0.04
C0527_2005_8_29.n3,37.8145,-79.407,0,0.7093023255813954,0.52,0.0
C0529_2005_8_29.n3,40.895,-74.2092,2,0.6787790697674418,0.8025,0.0
C0531_2005_8_29.n3,41.5568,-88.2338,0,0.7151162790697675,0.4775,0.0025
C0537_2005_8_29.n3,39.5012,-76.3217,0,0.6976744186046512,0.42,0.015
C0546_2005_8_29.n3,40.7905,-96.6313,1,0.6322674418604651,0.745,0.0275
C0547_2005_8_29.n3,40.0188,-86.1328,0,0.7354651162790697,0.415,0.0025
C0548_2005_8_29.n3,33.2122,-96.7533,0,0.7456395348837209,0.4825,0.01
C0556_2005_8_29.n3,42.4058,-71.527,2,0.6642441860465116,0.89,0.0
C0561_2005_8_29.n3,45.1587,-93.2715,0,0.686046511627907,0.435,0.0775
C0562_2005_8_29.n3,40.0737,-76.3867,1,0.686046511627907,0.73,0.005
C0569_2005_8_29.n3,30.3613,-81.5597,1,0.7252906976744186,0.7325,0.0075
C0570_2005_8_29.n3,41.04207,-123.87562,1,0.6453488372093024,0.6475,0.005
C0571_2005_8_29.n3,41.8482,-88.3143,0,0.7020348837209303,0.465,0.01
C0572_2005_8_29.n3,28.5445,-81.298,1,0.7194767441860465,0.775,0.04
C0573_2005_8_29.n3,39.6972,-87.933,1,0.7112403100775193,0.6233333333333334,0.013333333333333332
C0577_2005_8_29.n3,39.208,-76.7687,1,0.7180232558139535,0.6675,0.0
C0579_2005_8_29.n3,30.0277,-95.3915,0,0.7674418604651163,0.54,0.0375
C0587_2005_8_29.n3,28.4263,-80.7147,1,0.7354651162790697,0.705,0.045
C0599_2005_8_29.n3,35.2462,-106.6208,3,0.690406976744186,0.27,0.0275
C0607_2005_8_29.n3,33.705,-111.9103,3,0.8343023255813954,0.15,0.075
C0608_2005_8_29.n3,39.418,-76.4903,1,0.7063953488372093,0.735,0.0075
C0609_2005_8_29.n3,37.3411,-77.6359,2,0.7093023255813954,0.81,0.0
C0613_2005_8_29.n3,35.5888,-81.1772,1,0.7398255813953488,0.57,0.0425
C0615_2005_8_29.n3,43.6153,-70.3122,2,0.6366279069767442,0.8975,0.0075
C0616_2005_8_29.n3,33.9488,-84.3605,1,0.7209302325581395,0.65,0.005
C0621_2005_8_29.n3,41.6637,-85.018,0,0.747093023255814,0.4075,0.005
C0622_2005_8_29.n3,38.95612,-123.54495,0,0.6511627906976745,0.38,0.0
C0625_2005_8_29.n3,33.16333,-96.69867,0,0.7151162790697675,0.3375,0.0475
C0630_2005_8_29.n3,38.8403,-77.1653,1,0.7093023255813954,0.695,0.0
C0639_2005_8_29.n3,30.2558,-81.7042,2,0.7209302325581395,0.82,0.01
C0645_2005_8_29.n3,33.921,-118.0544,0,0.7136627906976745,0.4525,0.0525
C0653_2005_8_29.n3,44.2312,-95.6092,0,0.6918604651162791,0.49,0.02
C0655_2005_8_29.n3,42.7905,-71.23,1,0.6782945736434108,0.7266666666666667,0.0
C0657_2005_8_29.n3,49.604,-124.0447,2,0.6148255813953488,0.7625,0.05
C0666_2005_8_29.n3,38.991,-77.3327,1,0.7645348837209303,0.625,0.01
C0669_2005_8_29.n3,41.1803,-75.3656,2,0.6148255813953488,1.0,0.0
C0672_2005_8_29.n3,47.2005,-122.1845,1,0.6104651162790697,0.7325,0.0125
C0677_2005_8_29.n3,38.4515,-122.7577,0,0.6482558139534884,0.435,0.03
C0681_2005_8_29.n3,43.41076,-84.45509,0,0.690406976744186,0.5275,0.0425
C0686_2005_8_29.n3,36.7997,-114.0788,3,0.8507751937984495,0.15,0.003333333333333333
C0692_2005_8_29.n3,35.846,-82.0972,1,0.6395348837209303,0.7125,0.0025
C0693_2005_8_29.n3,35.9867,-114.989,3,0.813953488372093,0.0825,0.0125
C0694_2005_8_29.n3,29.8967,-84.36,1,0.75,0.7075,0.1325
C0698_2005_8_29.n3,44.7625,-93.2245,0,0.6918604651162791,0.3225,0.04
C0699_2005_8_29.n3,33.37932,-84.70673,1,0.7005813953488372,0.7725,0.0
C0704_2005_8_29.n3,44.7137,-119.0995,3,0.7441860465116279,0.095,0.135
C0706_2005_8_29.n3,45.8125,-118.4222,3,0.7252906976744186,0.255,0.05
C0707_2005_8_29.n3,46.3167,-117.9748,3,0.751453488372093,0.245,0.035
C0711_2005_8_29.n3,37.027,-121.5995,0,0.7412790697674418,0.34,0.015
C0713_2005_8_29.n3,39.0162,-121.0428,3,0.7572674418604651,0.2475,0.01
C0714_2005_8_29.n3,42.355,-83.4605,0,0.7325581395348837,0.4025,0.0175
C0720_2005_8_29.n3,33.8745,-118.1318,0,0.6947674418604651,0.4925,0.075
C0725_2005_8_29.n3,29.9802,-98.0874,1,0.7383720930232558,0.5675,0.0175
C0728_2005_8_29.n3,41.7762,-72.8713,2,0.6686046511627907,0.9925,0.0
C0736_2005_8_29.n3,43.21297,-77.64531,0,0.7078488372093024,0.3475,0.0
C0745_2005_8_29.n3,35.1362,-79.4325,1,0.7223837209302325,0.64,0.0
C0752_2005_8_29.n3,35.2563,-97.4972,0,0.7601744186046512,0.4725,0.005
C0755_2005_8_29.n3,35.252,-80.6458,1,0.7311046511627907,0.6325,0.0
C0756_2005_8_29.n3,40.08,-111.73,3,0.7558139534883721,0.2075,0.0025
C0757_2005_8_29.n3,34.14717,-81.21533,1,0.7296511627906976,0.5575,0.0
C0760_2005_8_29.n3,39.7333,-75.2412,0,0.6976744186046512,0.4025,0.0075
C0762_2005_8_29.n3,33.0562,-97.0703,0,0.748546511627907,0.51,0.01
C0773_2005_8_29.n3,37.77105,-92.6519,1,0.7049418604651163,0.755,0.0
C0774_2005_8_29.n3,43.8742,-69.8598,2,0.6511627906976745,0.795,0.0
C0777_2005_8_29.n3,30.49291,-81.60544,1,0.7209302325581395,0.725,0.02
C0783_2005_8_29.n3,41.4168,-87.1535,0,0.7136627906976745,0.3075,0.0
C0790_2005_8_29.n3,38.6863,-76.3458,1,0.6991279069767442,0.755,0.005
C0791_2005_8_29.n3,37.503,-122.307,3,0.6802325581395349,0.275,0.05
C0796_2005_8_29.n3,44.7577,-93.3435,1,0.6642441860465116,0.63,0.0
C0799_2005_8_29.n3,46.4778,-124.0505,2,0.5872093023255814,0.86,0.01
C0801_2005_8_29.n3,43.6417,-70.2312,2,0.6395348837209303,0.9125,0.03
C0802_2005_8_29.n3,38.3017,-77.4647,1,0.7296511627906976,0.67,0.025
C0803_2005_8_29.n3,35.3453,-80.5631,1,0.7354651162790697,0.6175,0.0025
C0804_2005_8_29.n3,58.29451,-134.43102,1,0.5973837209302325,0.5475,0.0175
C0810_2005_8_29.n3,44.11728,-115.99,3,0.7761627906976745,0.105,0.03
C0811_2005_8_29.n3,41.7283,-72.7808,2,0.6744186046511628,0.935,0.0
C0814_2005_8_29.n3,34.5112,-84.3408,2,0.6831395348837209,0.775,0.01
C0817_2005_8_29.n3,33.1553,-97.132,1,0.747093023255814,0.605,0.02
C0825_2005_8_29.n3,44.3957,-122.70219999999999,1,0.65,0.644,0.046
C0829_2005_8_29.n3,41.9995,-91.14333,0,0.7034883720930233,0.5225,0.0
C0832_2005_8_29.n3,36.8563,-119.7228,3,0.8125,0.205,0.0
C0837_2005_8_29.n3,38.873,-99.3038,0,0.7151162790697675,0.4825,0.085
C0845_2005_8_29.n3,42.246,-72.6763,2,0.6526162790697675,0.9475,0.0
C0857_2005_8_29.n3,42.997,-72.012,2,0.6162790697674418,1.0,0.0
C0858_2005_8_29.n3,40.842,-74.083,2,0.6831395348837209,0.885,0.005
C0863_2005_8_29.n3,42.0938,-71.5703,1,0.7034883720930233,0.7,0.0
C0866_2005_8_29.n3,31.2712,-92.4963,0,0.7718023255813954,0.4975,0.02
C0870_2005_8_29.n3,48.46909,-123.3895,2,0.559593023255814,0.9,0.005
C0873_2005_8_29.n3,42.1663,-75.8855,1,0.6802325581395349,0.625,0.0075
C0877_2005_8_29.n3,35.7587,-79.1003,1,0.7165697674418605,0.6925,0.0
C0887_2005_8_29.n3,38.25667,-120.31973,3,0.7093023255813954,0.25,0.0
C0900_2005_8_29.n3,30.44591,-84.29937,2,0.7093023255813954,0.81,0.045
C0930_2005_8_29.n3,35.0867,-83.17904,2,0.5872093023255814,0.92,0.0
C0934_2005_8_29.n3,42.4808,-70.9492,2,0.6540697674418605,0.8625,0.01
C0947_2005_8_29.n3,37.1692,-76.4713,2,0.7005813953488372,0.79,0.0
C0956_2005_8_29.n3,39.44889,-80.16333,2,0.6758720930232558,0.795,0.0
C0957_2005_8_29.n3,38.92028,-79.52222,0,0.7383720930232558,0.3675,0.0
C0958_2005_8_29.n3,31.9175,-106.438,0,0.6991279069767442,0.4375,0.06
C0960_2005_8_29.n3,40.8933,-74.058,2,0.6875,0.84,0.0
C0962_2005_8_29.n3,41.94195,-70.6629,2,0.6841085271317829,0.85,0.04666666666666667
C0963_2005_8_29.n3,37.6672,-122.4878,2,0.5479651162790697,0.96,0.06
C0964_2005_8_29.n3,30.6233,-97.5837,1,0.748546511627907,0.68,0.0325
C0965_2005_8_29.n3,40.5957,-98.3978,1,0.6802325581395349,0.575,0.0425
C0974_2005_8_29.n3,40.2862,-111.8813,3,0.7630813953488372,0.1475,0.0025
C0988_2005_8_29.n3,46.1987,-119.9643,3,0.7267441860465116,0.25,0.09
C1000_2005_8_29.n3,36.0928,-119.0625,0,0.8037790697674418,0.325,0.005
C1001_2005_8_29.n3,47.8162,-118.9033,3,0.7034883720930233,0.18,0.09
C1002_2005_8_29.n3,47.2962,-122.5208,1,0.6075581395348837,0.69,0.0575
C1010_2005_8_29.n3,44.3007,-121.5425,0,0.6700581395348837,0.3875,0.175
C1015_2005_8_29.n3,39.8662,-75.408,2,0.7005813953488372,0.785,0.005
C1017_2005_8_29.n3,42.4145,-71.1497,1,0.6991279069767442,0.5525,0.0275
C1020_2005_8_29.n3,35.165,-118.504,3,0.7238372093023255,0.29,0.04
C1022_2005_8_29.n3,37.927,-121.9262,3,0.7703488372093024,0.1275,0.0
C1028_2005_8_29.n3,29.4667,-95.2228,1,0.75,0.66,0.055
C1032_2005_8_29.n3,39.43,-76.633,1,0.7116279069767443,0.664,0.0
C1033_2005_8_29.n3,36.2347,-86.3817,2,0.6686046511627907,0.9225,0.01
C1035_2005_8_29.n3,48.1247,-122.762,2,0.559593023255814,1.0,0.0775
C1043_2005_8_29.n3,43.6458,-121.5695,3,0.6729651162790697,0.2975,0.0325
C1050_2005_8_29.n3,35.4875,-80.8628,1,0.7223837209302325,0.6775,0.0
C1052_2005_8_29.n3,32.352,-96.62083,3,0.7616279069767442,0.28,0.05
C1053_2005_8_29.n3,40.37292,-74.3819,2,0.6758720930232558,0.8875,0.0
C1057_2005_8_29.n3,42.7552,-87.8173,0,0.6729651162790697,0.5075,0.045
C1064_2005_8_29.n3,43.4005,-72.1253,2,0.6104651162790697,1.0,0.0
C1073_2005_8_29.n3,45.7887,-122.5397,1,0.6434108527131783,0.7633333333333333,0.03666666666666667
C1081_2005_8_29.n3,35.1,-81.0,1,0.7364341085271318,0.6266666666666666,0.0
C1084_2005_8_29.n3,38.3745,-76.4053,2,0.6962209302325582,0.8475,0.0
C1091_2005_8_29.n3,39.9662,-74.117,2,0.6802325581395349,0.87,0.0625
C1096_2005_8_29.n3,42.9813,-87.8867,1,0.6656976744186046,0.59,0.0025
C1097_2005_8_29.n3,42.54,-71.2697,2,0.6744186046511628,0.775,0.0
C1100_2005_8_29.n3,50.4992,-104.67886,0,0.6933139534883721,0.36,0.07
C1102_2005_8_29.n3,45.57,-117.53,3,0.7587209302325582,0.225,0.0075
C1104_2005_8_29.n3,32.3262,-96.62669999999999,3,0.5968992248062015,0.2733333333333333,0.0
C1108_2005_8_29.n3,38.7857,-97.6223,1,0.7063953488372093,0.685,0.005
C1111_2005_8_29.n3,41.3605,-82.4145,1,0.6875,0.6,0.0
C1122_2005_8_29.n3,36.9048,-111.4732,3,0.7761627906976745,0.1375,0.035
C1123_2005_8_29.n3,37.9755,-87.4267,1,0.7238372093023255,0.6775,0.055
C1125_2005_8_29.n3,39.4447,-87.3667,0,0.75,0.5,0.0
C1129_2005_8_29.n3,42.5928,-71.3867,2,0.6686046511627907,0.84,0.0
C1134_2005_8_29.n3,42.1475,-97.4495,1,0.7107558139534884,0.595,0.02
C1138_2005_8_29.n3,47.7013,-117.1013,3,0.7296511627906976,0.22,0.0
C1139_2005_8_29.n3,41.4553,-74.5175,2,0.6337209302325582,1.0,0.0
C1151_2005_8_29.n3,48.085,-90.7497,2,0.5988372093023255,0.785,0.0225
C1161_2005_8_29.n3,42.7422,-74.0927,3,0.6627906976744186,0.02,0.01
C1162_2005_8_29.n3,47.9034,-91.8371,1,0.6267441860465116,0.5760000000000001,0.027999999999999997
C1169_2005_8_29.n3,39.0994,-104.764,0,0.6409883720930233,0.3125,0.0025
C1188_2005_8_29.n3,33.1453,-96.877,0,0.7558139534883721,0.42,0.0
C1192_2005_8_29.n3,27.9117,-97.1622,1,0.7601744186046512,0.675,0.015
C1193_2005_8_29.n3,39.265,-105.0062,3,0.6744186046511628,0.21,0.0275
C1195_2005_8_29.n3,40.2142,-85.4833,0,0.7369186046511628,0.3175,0.0125
C1200_2005_8_29.n3,43.0695,-89.42833,0,0.6831395348837209,0.5175,0.0
C1203_2005_8_29.n3,35.2,-82.3662,1,0.6656976744186046,0.765,0.0
C1204_2005_8_29.n3,31.0783,-97.3895,1,0.7383720930232558,0.64,0.01
C1209_2005_8_29.n3,30.457,-84.28583,2,0.7078488372093024,0.8425,0.0
C1210_2005_8_29.n3,41.8658,-87.7925,0,0.6918604651162791,0.5333333333333333,0.026666666666666665
C1212_2005_8_29.n3,38.6958,-89.9503,1,0.7354651162790697,0.665,0.0
C1216_2005_8_29.n3,42.2708,-94.7303,1,0.6831395348837209,0.615,0.0
C1218_2005_8_29.n3,32.9008,-97.4438,0,0.75,0.475,0.0275
C1222_2005_8_29.n3,45.62550000000001,-122.5508,0,0.6744186046511628,0.5333333333333333,0.02
C1231_2005_8_29.n3,30.3763,-87.4767,1,0.7281976744186046,0.7325,0.0275
C1236_2005_8_29.n3,39.0447,-76.9438,1,0.7189922480620156,0.6533333333333333,0.0
C1238_2005_8_29.n3,43.3813,-92.92400000000002,0,0.6724806201550387,0.4666666666666666,0.0
C1246_2005_8_29.n3,34.4588,-86.9695,1,0.7238372093023255,0.6575,0.0
C1247_2005_8_29.n3,46.5392,-111.9558,3,0.7383720930232558,0.19,0.0775
C1248_2005_8_29.n3,37.11867,-93.36417,0,0.7340116279069767,0.3625,0.055
C1251_2005_8_29.n3,33.27341,-86.83353,1,0.7354651162790697,0.665,0.0025
C1253_2005_8_29.n3,41.9875,-87.6945,1,0.690406976744186,0.595,0.0
C1258_2005_8_29.n3,30.52182,-87.46558,2,0.7165697674418605,0.845,0.025
C1259_2005_8_29.n3,44.007,-70.3625,2,0.626453488372093,0.8825,0.0375
C1265_2005_8_29.n3,47.1472,-122.5497,1,0.6002906976744186,0.7525,0.0325
C1268_2005_8_29.n3,45.3683,-122.7663,0,0.6671511627906976,0.4975,0.05
C1275_2005_8_29.n3,32.96898,-96.33896,0,0.7718023255813954,0.4,0.03
C1276_2005_8_29.n3,42.3583,-83.2862,0,0.7344961240310077,0.36,0.02
C1287_2005_8_29.n3,32.2625,-110.72449999999999,3,0.7926356589147285,0.14333333333333334,0.026666666666666665
C1291_2005_8_29.n3,43.1263,-77.6972,3,0.7281976744186046,0.2975,0.0
C1293_2005_8_29.n3,39.9285,-105.0242,3,0.7456395348837209,0.135,0.03
C1309_2005_8_29.n3,29.68,-97.65,0,0.7805232558139535,0.415,0.035
C1311_2005_8_29.n3,33.5117,-117.7125,1,0.7267441860465116,0.58,0.0
C1321_2005_8_29.n3,41.7455,-70.0817,2,0.6424418604651163,0.91,0.02
C1322_2005_8_29.n3,42.61422,-82.91094,0,0.7354651162790697,0.4125,0.04
C1323_2005_8_29.n3,39.64025,-77.69814,1,0.7165697674418605,0.6175,0.0175
C1327_2005_8_29.n3,28.9422,-82.4175,2,0.6715116279069767,0.905,0.0
C1328_2005_8_29.n3,42.5137,-72.8508,2,0.622093023255814,0.9525,0.0
C1334_2005_8_29.n3,48.5125,-110.9637,3,0.7398255813953488,0.165,0.0375
C1335_2005_8_29.n3,43.402,-88.367,1,0.6613372093023255,0.6525,0.0125
C1336_2005_8_29.n3,35.2672,-114.0438,3,0.7906976744186046,0.1025,0.0325
C1341_2005_8_29.n3,40.1108,-74.1433,2,0.6831395348837209,0.84,0.0
C1344_2005_8_29.n3,41.9712,-71.9217,2,0.6729651162790697,0.905,0.0025
C1353_2005_8_29.n3,30.60797,-88.25854,2,0.7034883720930233,0.8,0.03
C1355_2005_8_29.n3,39.8362,-84.4209,3,0.7325581395348837,0.26,0.0
C1357_2005_8_29.n3,41.2445,-75.443,2,0.6162790697674418,1.0,0.03
C1367_2005_8_29.n3,40.44,-74.1125,2,0.6802325581395349,0.87,0.005
C1370_2005_8_29.n3,43.0375,-77.1078,1,0.7093023255813954,0.6025,0.0125
C1377_2005_8_29.n3,35.2222,-97.3271,1,0.751453488372093,0.5525,0.005
C1378_2005_8_29.n3,42.2352,-71.0275,1,0.684593023255814,0.6875,0.0075
C1387_2005_8_29.n3,38.518,-76.7638,2,0.6918604651162791,0.96,0.0
C1393_2005_8_29.n3,37.2105,-121.958,0,0.7049418604651163,0.305,0.0475
C1394_2005_8_29.n3,48.8009,-122.7075,2,0.5726744186046512,0.94,0.0975
C1397_2005_8_29.n3,39.2308,-120.984,0,0.6947674418604651,0.32,0.0
C1399_2005_8_29.n3,30.62,-88.0992,2,0.7136627906976745,0.7925,0.0825
C1401_2005_8_29.n3,42.8712,-72.3258,2,0.627906976744186,0.895,0.0
C1411_2005_8_29.n3,42.7953,-73.8228,2,0.6511627906976745,0.91,0.0
C1414_2005_8_29.n3,39.0253,-77.307,1,0.6947674418604651,0.7525,0.0
C1415_2005_8_29.n3,40.6858,-112.0105,3,0.7369186046511628,0.1925,0.0225
C1417_2005_8_29.n3,40.645,-88.7805,0,0.7369186046511628,0.3825,0.005
C1423_2005_8_29.n3,39.902,-85.9237,1,0.7281976744186046,0.565,0.055
C1428_2005_8_29.n3,38.5495,-106.9283,3,0.6569767441860465,0.255,0.0125
C1429_2005_8_29.n3,41.6083,-89.5538,1,0.6831395348837209,0.6125,0.0025
C1437_2005_8_29.n3,39.2995,-76.8514,1,0.7194767441860465,0.6175,0.0
C1440_2005_8_29.n3,40.108,-88.29537,3,0.748546511627907,0.27,0.0075
C1442_2005_8_29.n3,46.7215,-122.9567,1,0.6046511627906976,0.69,0.0325
C1443_2005_8_29.n3,32.0381,-81.0981,1,0.7427325581395349,0.6575,0.0025
C1450_2005_8_29.n3,29.6732,-82.7012,2,0.7063953488372093,0.79,0.0725
C1459_2005_8_29.n3,39.6333,-77.6,1,0.7180232558139535,0.69,0.0
C1465_2005_8_29.n3,35.7,-82.6,1,0.6976744186046512,0.7,0.0075
C1466_2005_8_29.n3,33.4492,-112.4092,3,0.8517441860465116,0.14,0.0125
C1470_2005_8_29.n3,35.9878,-78.8292,1,0.7354651162790697,0.6275,0.0375
C1475_2005_8_29.n3,29.455,-98.5392,0,0.7805232558139535,0.3775,0.04
C1478_2005_8_29.n3,30.13368,-92.06572,1,0.7311046511627907,0.6625,0.045
C1481_2005_8_29.n3,37.4638,-77.3262,1,0.7252906976744186,0.6225,0.0
C1484_2005_8_29.n3,34.2767,-119.1833,1,0.6409883720930233,0.685,0.0525
C1485_2005_8_29.n3,41.6747,-71.6172,2,0.6729651162790697,0.895,0.01
C1486_2005_8_29.n3,28.3675,-82.2078,2,0.6744186046511628,0.92,0.0325
C1487_2005_8_29.n3,39.942,-83.805,3,0.7267441860465116,0.3,0.0
C1488_2005_8_29.n3,45.2637,-94.1245,0,0.6715116279069767,0.48,0.025
C1490_2005_8_29.n3,42.9358,-72.5345,2,0.6337209302325582,0.96,0.0
C1491_2005_8_29.n3,37.2355,-79.0142,1,0.7136627906976745,0.73,0.0
C1492_2005_8_29.n3,42.9108,-72.3853,2,0.6177325581395349,0.96,0.0
C1500_2005_8_29.n3,39.1003,-78.1803,1,0.7122093023255814,0.72,0.045
C1502_2005_8_29.n3,42.8975,-85.7788,0,0.6758720930232558,0.4825,0.04
C1505_2005_8_29.n3,38.9542,-105.2667,0,0.5988372093023255,0.3425,0.065
C1507_2005_8_29.n3,39.2563,-94.5405,1,0.7340116279069767,0.58,0.005
C1510_2005_8_29.n3,34.9517,-82.2275,1,0.7248062015503877,0.6,0.003333333333333333
C1515_2005_8_29.n3,47.687,-122.393,2,0.5799418604651163,0.835,0.115
C1521_2005_8_29.n3,33.672,-117.9712,1,0.6744186046511628,0.735,0.0675
C1522_2005_8_29.n3,37.4292,-119.8283,3,0.7645348837209303,0.2325,0.045
C1523_2005_8_29.n3,30.2825,-98.0672,0,0.7369186046511628,0.5075,0.0325
C1524_2005_8_29.n3,43.1392,-75.8717,1,0.6875,0.755,0.0
C1544_2005_8_29.n3,29.50608,-81.25245,0,0.7354651162790697,0.39,0.005
C1546_2005_8_29.n3,33.3975,-110.773,3,0.7819767441860465,0.145,0.0125
C1550_2005_8_29.n3,39.2367,-76.697,1,0.7223837209302325,0.5775,0.0
C1554_2005_8_29.n3,40.5477,-111.9348,3,0.7747093023255814,0.165,0.0525
C1558_2005_8_29.n3,47.06055,-122.18161,1,0.627906976744186,0.7075,0.005
C1569_2005_8_29.n3,42.32667,-88.01683,0,0.684593023255814,0.49,0.0025
C1575_2005_8_29.n3,39.7528,-105.0405,3,0.7180232558139535,0.15,0.01
C1577_2005_8_29.n3,47.0097,-122.7812,1,0.6148255813953488,0.6225,0.0025
C1586_2005_8_29.n3,33.9097,-81.2963,1,0.7456395348837209,0.5675,0.0025
C1587_2005_8_29.n3,35.7705,-78.8537,0,0.7340116279069767,0.49,0.0
C1588_2005_8_29.n3,39.24233,-121.0546,3,0.7005813953488372,0.27,0.0
C1591_2005_8_29.n3,39.6845,-105.3595,3,0.6497093023255814,0.2025,0.0075
C1593_2005_8_29.n3,47.6075,-117.3408,3,0.7325581395348837,0.14,0.005
C1595_2005_8_29.n3,38.962,-104.7703,3,0.6584302325581395,0.28,0.0675
C1597_2005_8_29.n3,37.2432,-121.8253,3,0.7281976744186046,0.2275,0.055
C1601_2005_8_29.n3,34.0708,-106.9097,0,0.6875,0.365,0.0375
C1602_2005_8_29.n3,39.7408,-75.7208,1,0.6991279069767442,0.76,0.0
C1605_2005_8_29.n3,39.467,-76.728,1,0.7122093023255814,0.6725,0.0
C1607_2005_8_29.n3,35.7772,-78.7747,0,0.7412790697674418,0.52,0.0
C1614_2005_8_29.n3,34.485,-117.3145,3,0.7819767441860465,0.16,0.0
C1615_2005_8_29.n3,30.2125,-92.0597,1,0.7616279069767442,0.57,0.0075
C1616_2005_8_29.n3,38.9655,-95.2922,1,0.7252906976744186,0.59,0.0025
